temporada,episodio,nombre_episodio,frase,personaje
1,10, The Pineapple Incident," It's Carl, from the bar.",Carl
1,10, The Pineapple Incident, And then Carl filled us in.,Future Ted(Narrator)
1,10, The Pineapple Incident," Barney, you've always taken care of me. You are a gentleman and a scholar. Go into my stable and take my finest stallion. He's yours, his name is Windjammer.",Ted
1,10, The Pineapple Incident," Sleep it off, bra.",Barney
1,10, The Pineapple Incident," I threw up? My streak is over. Vomit-free since '05 doesn't sound good. Sorry, Carl, go on.",Ted
1,10, The Pineapple Incident," Yeah, sun's gonna come up soon. Wouldn't want to be around for that, would we?",Ted
1,10, The Pineapple Incident," Hey, how easy do you think it'll be to sneak into the zoo? I have to see some penguins, like right now.",Ted
1,10, The Pineapple Incident, Give me your arm.,Carl
1,10, The Pineapple Incident," This way, if you pass out in the gutter...",Carl
1,10, The Pineapple Incident, That tickles.,Ted
1,10, The Pineapple Incident, Someone will call me and I will come get you.,Carl
1,10, The Pineapple Incident," Thanks Carl. We can't just be friends, we're attracted to each other and we both know it.",Ted
1,10, The Pineapple Incident, Excuse me?,Carl
1,10, The Pineapple Incident," Me and Robin. Me and Robin, I have to make one more call.",Ted
1,10, The Pineapple Incident," Yeah, this'll go good.",Carl
1,10, The Pineapple Incident," Hey, it's me again. Look, who are we kidding? You and I are both attracted to each other. We're young, we're drunk, half of us anyway. And we only get one life, so shy don't you come over to my apartment and we'll think of something stupid to do together? Really? Great. Wait, really? Great.",Ted
1,10, The Pineapple Incident, Thanks Carl.,Ted
1,10, The Pineapple Incident, It's Robin. That's Robin in there.,Ted
1,10, The Pineapple Incident, Did you guys?,Marshall
1,10, The Pineapple Incident," Oh come on. You've gotta give me this one. Those five shots got you farther with Robin than your brain ever did. See what happens when you don't think? You do! More importantly, you do Robin. Come on.",Barney
1,10, The Pineapple Incident," All right, right over here.",Lily
1,10, The Pineapple Incident," Still, what does this mean? Are we dating now? I mean, I never pictured it going down this way, but maybe that's how it had to happen. I mean, think about it...",Ted
1,10, The Pineapple Incident," Someone get him a shot, he's thinking again.",Barney
1,10, The Pineapple Incident," Maybe it's not such a bad idea to think about this one. You and Robin went down this road before, you got dinged up pretty bad.",Marshall
1,10, The Pineapple Incident, You know who might have something to say about Ted's future with Robin? Robin. Go wake her up.,Lily
1,10, The Pineapple Incident, Wake her up and say what?,Ted
1,10, The Pineapple Incident, Daddy's home.,Barney
1,10, The Pineapple Incident, Good luck buddy.,Marshall
1,10, The Pineapple Incident, Hello.,Ted
1,10, The Pineapple Incident," Ted, it's Robin.",Robin
1,10, The Pineapple Incident, Are you sure?,Ted
1,10, The Pineapple Incident," Hey, Robin, how are you?",Ted
1,10, The Pineapple Incident," Ted, I think you and I should have a talk about those phone calls last night. Do you mind if I swing by?",Robin
1,10, The Pineapple Incident, Ask her about the pineapple.,Marshall
1,10, The Pineapple Incident," Yeah, sure, come on over.",Ted
1,10, The Pineapple Incident, Thanks.,Robin
1,10, The Pineapple Incident," No, wait, don't, no.",Ted
1,10, The Pineapple Incident, She's coming over. Crap.,Ted
1,10, The Pineapple Incident," Wait, this is killing me. We have to find out who that girl is.",Lily
1,10, The Pineapple Incident, Trudy. My name is Trudy.,Trudy
1,10, The Pineapple Incident, And then Trudy filled us in.,Future Ted(Narrator)
1,10, The Pineapple Incident," I know, it's two years of my life I'm never getting back. A little part of me just wants to jump the bones of the next guy I see.",Trudy
1,10, The Pineapple Incident, Daddy's home.,Barney
1,10, The Pineapple Incident, Or the one after that.,Trudy
1,10, The Pineapple Incident," OK, fair enough. I've got to prove a point to a friend, so you just gave me your number and your name is Amy.",Barney
1,10, The Pineapple Incident, Ladies.,Barney
1,10, The Pineapple Incident, I love everyone in this bar.,Ted
1,10, The Pineapple Incident, He's kinda cute.,Trudy
1,10, The Pineapple Incident," What are you doing in the men's room? What am I doing in the ladies' room? Oh right, I came in here 'cause I thought I was gonna throw up.",Ted
1,10, The Pineapple Incident, Did you?,Trudy
1,10, The Pineapple Incident, I did not.,Ted
1,10, The Pineapple Incident, And the streak continues. Vomit-free since '93.,Ted
1,10, The Pineapple Incident," Sorry, Trudy, go on.",Ted
1,10, The Pineapple Incident, I liked your performance.,Trudy
1,10, The Pineapple Incident, What? The karaoke? Domo arigato.,Ted
1,10, The Pineapple Incident," I wish I had your guts, getting up and making a complete idiot of myself.",Trudy
1,10, The Pineapple Incident, Do it.,Ted
1,10, The Pineapple Incident," I don't know. Still, I've had a pretty serious week. I could sure stand to do something stupid.",Trudy
1,10, The Pineapple Incident," I'm something stupid, do me.",Ted
1,10, The Pineapple Incident, You're funny.,Trudy
1,10, The Pineapple Incident, That's hauntingly beautiful.,Ted
1,10, The Pineapple Incident," Hey, it works.",Ted
1,10, The Pineapple Incident, Then I guess you're gonna have to call me.,Trudy
1,10, The Pineapple Incident, I need to make one more call.,Ted
1,10, The Pineapple Incident, Hello.,Trudy
1,10, The Pineapple Incident," Hey, it's me again.",Ted
1,10, The Pineapple Incident, Hey.,Trudy
1,10, The Pineapple Incident," Look, who are we kidding? You and I are both attracted to each other. We're young, we're drunk, half of us anyway. And we only get one life.",Ted
1,10, The Pineapple Incident," So I came over here. And now I'm really, really embarrassed.",Trudy
1,10, The Pineapple Incident," Dammit, Trudy, what about the pineapple? Sorry.",Marshall
1,10, The Pineapple Incident," Uh, Robin's here. Um, look, Trudy, I need you to hide in my bedroom.",Ted
1,10, The Pineapple Incident," Why, is that your girlfriend?",Trudy
1,10, The Pineapple Incident," No, that's not my girlfriend. Look, it's complicated.",Ted
1,10, The Pineapple Incident," You're married. Yeah, I can't believe I did this.",Trudy
1,10, The Pineapple Incident," No, I'm not married. Um, I'll explain after you hide.",Ted
1,10, The Pineapple Incident, Hi.,Ted
1,10, The Pineapple Incident, Hey guys.,Robin
1,10, The Pineapple Incident, Robin.,Barney
1,10, The Pineapple Incident, Hi Robin.,Lily
1,10, The Pineapple Incident, Top of the morning.,Barney
1,10, The Pineapple Incident," Um, sorry I kept calling you like that. I was very drunk.",Ted
1,10, The Pineapple Incident," No kidding. Those calls were really weird. Look, Ted, maybe we need to talk.",Robin
1,10, The Pineapple Incident, Let's go get a snack.,Lily
1,10, The Pineapple Incident, I love to snack.,Marshall
1,10, The Pineapple Incident, I'm good.,Barney
1,10, The Pineapple Incident," Come on, those calls weren't that weird.",Ted
1,10, The Pineapple Incident,"  Robin! Come hang out! OK, I'm gonna make this sound until you come hang out.",Ted
1,10, The Pineapple Incident, That goes on for three-and a half minutes.,Robin
1,10, The Pineapple Incident, Without a breath? That's gotta be some kind of record.,Ted
1,10, The Pineapple Incident," Ted, you can't do this. Please, we're to be friends and now you're making it all confusing.",Robin
1,10, The Pineapple Incident," No I'm not. Look, I just turned off my brain for the night. Nothing's changed, you've moved on, I've moved on.",Ted
1,10, The Pineapple Incident," Really, you moved on?",Robin
1,10, The Pineapple Incident," Yes. What, you don't believe me?",Ted
1,10, The Pineapple Incident," Oh, OK.",Ted
1,10, The Pineapple Incident," Trudy, come on out.",Ted
1,10, The Pineapple Incident," Trudy, come on out.",Ted
1,10, The Pineapple Incident," Seriously, it's OK. This is so Trudy. She's really shy, I think.",Ted
1,10, The Pineapple Incident, Trudy?,Ted
1,10, The Pineapple Incident," Hi Trudy, I'm Robin. It's nice to meet you. You're right, she is shy.",Robin
1,10, The Pineapple Incident, I'm not making this up. She must have climbed out the fire escape.,Ted
1,10, The Pineapple Incident," Whatever, whatever. I don't care what you think.",Ted
1,10, The Pineapple Incident," Yes, you did, last night.",Robin
1,10, The Pineapple Incident, Really? Well.,Ted
1,10, The Pineapple Incident," Get some sleep, Ted. You had a long night. And don't feel bad, I've woken up with worse.",Robin
1,10, The Pineapple Incident," I left Trudy a message but she never called me back. That's just how life works sometimes. You turn off your brain for a night, and all you're left with is a bad hangover, a sprained ankle.",Future Ted(Narrator)
1,13," Drumroll, Please"," Kids, in life there are a lot of big romantic moments, and they make life worth living. But here's the problem, moments pass, and lurking just around the corner from those moments is a cruel, unshaven b*st*rd named reality.",Future Ted(Narrator)
1,13," Drumroll, Please"," And so, back in 2006, on the night of Claudia and Stuart's wedding, reality was the enemy.",Future Ted(Narrator)
1,13," Drumroll, Please"," Yeah, I ship out tomorrow for two years. You know, some people say the Peace Corps is the most noble thing a person can do. To those people, I say, ""Is it?"" And usually they say, ""yes it is.""",Barney
1,13," Drumroll, Please"," Oh, Tanya, I'm so glad you said that.",Barney
1,13," Drumroll, Please", This wasn't how I thought the night would turn out.,Future Ted(Narrator)
1,13," Drumroll, Please", This was finally supposed to be my big moment with Robin. But then reality came along.,Future Ted(Narrator)
1,13," Drumroll, Please", Robin got called up last minute to anchor the 11 o'clock news. It was her big break.,Future Ted(Narrator)
1,13," Drumroll, Please"," And I went to the wedding stag. Then, when I least expected it...",Future Ted(Narrator)
1,13," Drumroll, Please"," Hey, where the hell did you disappear to last night?",Lily
1,13," Drumroll, Please", I had the most amazing night ever.,Ted
1,13," Drumroll, Please"," Tell me about it, that cake, best cake I ever had. Seriously. My stomach was like, hey bro, I don't know what you're eating 'cause I don't have any eyes but it's basically awesome so keep sending it down gullet alley.",Marshall
1,13," Drumroll, Please"," Yeah, I know. My stomach was like, girlfriend, we don't always get along but that cake...",Lily
1,13," Drumroll, Please", Say what?,Marshall
1,13," Drumroll, Please", Lily.,Ted
1,13," Drumroll, Please"," Oh right. Most amazing night ever, and go.",Lily
1,13," Drumroll, Please"," I should tell you, I have a rule. I never hook up at weddings.",Victoria
1,13," Drumroll, Please", I'm guessing you haven't always had this rule.,Ted
1,13," Drumroll, Please"," Well, here's the thing. Those big romantic moments, they're great when they happen, but they're not real.",Victoria
1,13," Drumroll, Please"," Exactly. Exactly, like, like just now, when I saw you doing the chicken dance out there, I'm not gonna lie to you, big time thunderbolt.",Ted
1,13," Drumroll, Please", You should see me tap-dance. You'd be down on bended knee.,Victoria
1,13," Drumroll, Please", Sadly not out of character. But I know now it's just a mirage.,Ted
1,13," Drumroll, Please", Wedding goggles.,Victoria
1,13," Drumroll, Please"," Exactly. And that, in a nutshell, is why I'm not putting the moves on you.",Ted
1,13," Drumroll, Please", This isn't the moves?,Victoria
1,13," Drumroll, Please"," What, you think this is the moves? Believe me, you'd know the moves. People ten tables away would know the moves.",Ted
1,13," Drumroll, Please", That's too bad.,Victoria
1,13," Drumroll, Please", Tell me about it.,Ted
1,13," Drumroll, Please"," You know, I think I have a solution.",Victoria
1,13," Drumroll, Please", Interested.,Ted
1,13," Drumroll, Please"," And, to preface this, we're not going to sleep together tonight.",Victoria
1,13," Drumroll, Please", Less interested.,Ted
1,13," Drumroll, Please", Go ahead.,Ted
1,13," Drumroll, Please"," OK. So the thing that always screws it up is the next day, right? So, why don't we just cut that part out.",Victoria
1,13," Drumroll, Please", What are you saying?,Ted
1,13," Drumroll, Please"," I'm saying, I'm here, you're here, and this is a big, romantic wedding. Why don't we just dance and have a great time and then when it's over, never see each other again.",Victoria
1,13," Drumroll, Please", Unless...,Ted
1,13," Drumroll, Please"," No, no unless. No emails, no phone numbers, not even names. Tonight we will make a memory that will never be tarnished. And then, when we're old and gray, we'll look back on this night and it'll be perfect.",Victoria
1,13," Drumroll, Please"," Wow. OK, I'm in.",Ted
1,13," Drumroll, Please", OK.,Victoria
1,13," Drumroll, Please"," I guess, what, we'll need fake names?",Ted
1,13," Drumroll, Please"," Um, you can call me Buttercup.",Victoria
1,13," Drumroll, Please"," Pleased to meet you, Buttercup. I'm Lando Calrissian.",Ted
1,13," Drumroll, Please"," Wow, this is kind of exciting. Our names will forever be shrouded...",Ted
1,13," Drumroll, Please"," Ted, Ted, Ted, look, I got a bridesmaid, Ted, look, look, Ted, the second hottest bridesmaid, Ted, look. See ya Ted.",Barney
1,13," Drumroll, Please"," So, I'm Ted.",Ted
